,rid,用户名称,话题名称,微博内容,发布时间,微博转发量,微博评论量,微博点赞,评论内容,评论时间,话题讨论数,话题阅读数,Unnamed: 12,正面,负面,置信度,立场,情感倾向
227,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,现在就是已经成型的婴儿在你们眼里都不算人，可以随意杀死，堕掉胎儿。,2022-06-27,16.3万讨论,9.2亿阅读,,0.0363402,0.96366,0.919244,0,消极
228,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,自由放纵过了头，也就成了胡作非为！,2022-06-27,16.3万讨论,9.2亿阅读,,0.19819,0.80181,0.559578,0,消极
229,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,如果对孩子都这么残忍，还有什么尊严可言,2022-06-27,16.3万讨论,9.2亿阅读,,0.000470239,0.99953,0.998955,0,消极
230,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那都是已经成型了的吧  你有见过刚怀上就成型的婴儿嘛,2022-06-27,16.3万讨论,9.2亿阅读,,0.683459,0.316541,0.296575,2,"('积极',)"
231,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,弹幕得了吧，计划生育是啥又不是不知道，五十步笑百步,2022-06-27,16.3万讨论,9.2亿阅读,,0.00114958,0.99885,0.997445,0,消极
232,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,禁止 是完全不该的,2022-06-27,16.3万讨论,9.2亿阅读,,0.00182749,0.998173,0.995939,0,消极
233,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那你被搞的时候怎么不做好安全措施,2022-06-29,16.3万讨论,9.2亿阅读,,0.00359526,0.996405,0.992011,0,消极
234,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,但是很多时候女性怀孕都是意外啊，甚至是被迫的。,2022-06-29,16.3万讨论,9.2亿阅读,,0.535711,0.464289,0.285784,1,"('积极',)"
235,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,我查了一下  确实可以提出诉讼离婚，需要出具各项证明，例如过错方的忏悔书，家暴证据等等，怎么说呢，感觉要求还蛮高的哎……如果过错方不愿意出忏悔书什么的呢……,2022-06-29,16.3万讨论,9.2亿阅读,,0.0427698,0.95723,0.904956,0,消极
236,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,可以，我的自个我说了算，谢谢,2022-06-29,16.3万讨论,9.2亿阅读,,0.991984,0.00801573,0.982187,2,"('积极',)"
237,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489, 不要用中国人的思维去理解美国人，我们是世俗国家而美国是一个宗教国家。之前我没有了解美国之前，也觉得各种不可思议比如说德州极端天气停电冻死很多人，电价涨了270多倍，当地市长发推特要求市民别老想着接受施舍，只有强者才配活在。后来仔细搞起美国社会体制就会发现这很正常,2022-06-29,16.3万讨论,9.2亿阅读,,0.0279794,0.972021,0.937823,0,消极
238,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那出国堕胎也是可以的吧？,2022-06-29,16.3万讨论,9.2亿阅读,,0.975348,0.0246521,0.945217,2,"('积极',)"
239,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,联合国、首相、总统 等抗议了一下,2022-06-29,16.3万讨论,9.2亿阅读,,0.144982,0.855018,0.677818,0,消极
240,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,既然不能堕胎，那有的女性就有可能会戴避孕环或主动绝育，哪里有压迫哪里就有反抗。,2022-06-28,16.3万讨论,9.2亿阅读,,0.045871,0.954129,0.898064,0,消极
241,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,科技公司都提供出国报账单,2022-06-28,16.3万讨论,9.2亿阅读,,0.964595,0.0354054,0.921321,2,"('积极',)"
242,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,美國公職人員產生分兩種，一種是民選產生例如總統，一種由總統直接委派稱為政治任命官。所以就會出現這樣的事情，是政治任命官做的決定，不是民選官。,2022-06-28,16.3万讨论,9.2亿阅读,,0.0983805,0.90162,0.781377,0,消极
243,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,少放屁，决定权在女性自己身上，用不着你操心。,2022-06-28,16.3万讨论,9.2亿阅读,,0.00199697,0.998003,0.995562,0,消极
244,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你以为堕胎权失去了男性就会更加小心吗？男性是不会变的，受到威胁的只是女性本身，女性会更加小心翼翼，笑死了,2022-06-28,16.3万讨论,9.2亿阅读,,0.000395631,0.999604,0.999121,0,消极
245,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,哈哈哈哈哈站着说话不腰疼,2022-06-28,16.3万讨论,9.2亿阅读,,0.79709,0.202909,0.54909,2,"('积极',)"
246,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,"回复 ', 那就tm别怀不就行了，你不想怀孕没人会逼你，避孕不准备好就别怪这怪那的怨天尤人",2022-06-28,16.3万讨论,9.2亿阅读,,0.00017895,0.999821,0.999602,0,消极
247,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,从某种程度上，你的分析可谓是，胡说八道。,2022-06-28,16.3万讨论,9.2亿阅读,,0.102009,0.897991,0.773313,0,消极
248,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,这个世界上美国人觉得上帝是神，上帝不允许堕胎呀，,2022-06-28,16.3万讨论,9.2亿阅读,,0.428042,0.571958,0.0487962,0,消极
249,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,哎呀，我也觉得我买彩票可以中奖呢！,2022-06-28,16.3万讨论,9.2亿阅读,,0.907828,0.0921723,0.795173,2,"('积极',)"
250,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,《中国香港》,2022-06-28,16.3万讨论,9.2亿阅读,,0.993821,0.00617909,0.986269,2,"('积极',)"
251,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,真是的，看病买药的权利都没有，讨论美国堕胎权,2022-06-28,16.3万讨论,9.2亿阅读,,0.000476694,0.999523,0.998941,0,消极
252,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,哪有这种情况呀！,2022-06-28,16.3万讨论,9.2亿阅读,,0.0018072,0.998193,0.995984,0,消极
253,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,更可笑的是，决定这一个权利的竟然是四个男的。我不能理解。印证了一句话，听美国人治理国家，就跟听你的狗教你修理WIFI一样。,2022-06-27,16.3万讨论,9.2亿阅读,,7.44894e-06,0.999993,0.999983,0,消极
254,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,吃瓜要吃全，罗素韦德案安排上啊,2022-06-27,16.3万讨论,9.2亿阅读,,0.237426,0.762574,0.472387,0,消极
255,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,点赞了,2022-06-27,16.3万讨论,9.2亿阅读,,0.999984,1.62645e-05,0.999964,2,"('积极',)"
256,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,当初计划生育最严的时候，已经生出来的小孩直接摔死，月份很大的孕妇不顾生命危险就抓去强制堕胎，等出生率低的不行的时候，我们国家也这样禁止堕胎不是很合理吗？不然什么是社畜啊,2022-06-27,16.3万讨论,9.2亿阅读,,0.000515485,0.999485,0.998855,0,消极
257,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,事实是罗伊成了基督徒后 才反对堕胎。人需要诚实。,2022-06-27,16.3万讨论,9.2亿阅读,,0.00542135,0.994579,0.987953,0,消极
258,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那是快生了好几个月了吧,2022-06-27,16.3万讨论,9.2亿阅读,,0.455624,0.544376,0.112488,1,消极
259,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,知道人类命运共同体嘛，到时候我们生育率低到不行肯定也这样，毕竟当年计划生育的时候也是不择手段,2022-06-27,16.3万讨论,9.2亿阅读,,0.0399146,0.960085,0.911301,0,消极
