rid,用户名称,话题名称,微博内容,发布时间,微博转发量,微博评论量,微博点赞,评论内容,评论时间,话题讨论数,话题阅读数,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,2 3你说的对，1纯属放屁,06月26日 10:46,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,这时候就一般黑了，经典,06月26日 10:45,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,可是母亲的权利也要被保障呀，怎么胎儿权利要被保障，母亲的权利就要别破坏,06月26日 10:44,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,不久之前中国也有教授也提议了这个,06月26日 10:41,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,"6周心跳都没有，7周才能B超看到心脏听不到心跳，12 周才能听到心跳', '，我觉得新生命应该是有心跳的那一刻才算！你告诉我，你要为没有心跳的胚胎呼喊人权吗？",06月26日 10:20,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,生殖自主权的倒退,06月26日 10:20,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,"6周连心跳都没有', '7走才能BZ超检查出听不到，12周才听得到！我觉得新生命应该是听到心跳的那一刻吧', '你要告诉我没有心跳胚胎也有人权",06月26日 10:17,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,"6周没有心跳，7周才能B超看见，12周才能听到', '所以我觉得一个新生命是有心跳的那一刻', '。",06月26日 10:13,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,"胎儿是18周才能成为新生命', ' 基督新教可以接受18周前流产，18周后不许可。6周在生理学心跳都没有，7周可以在B超看到，不过需要达到12周才能听到！所以', '你告诉我没有心跳的6周是婴儿！新生命是要有心跳的呀！",06月26日 10:12,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,美国真是太魔幻了,06月26日 10:08,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,当铁的事实证实了个人曾经的判断时，我坦白起初确实会感到一丝得意，很快无名的矛盾感蚁噬般袭来。我开始意识到这是自我一致性的悖论与矛盾道德上我为自己理性预测的准确而感到羞愧。我不为任何其他生命或种族，经历遭受的不幸而侥幸。相反，这种感受即便来得越迟，却越强烈。,06月26日 10:04,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,我觉得这个评论的意思是有男人不喜欢用避孕套，而是喜欢用避孕药和堕胎的方式对女人“负责”,06月26日 09:33,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,怎么，你就急了？,06月26日 09:18,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,女拳眼里，婴儿不算人的,06月26日 08:53,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,特殊情况可以堕胎，原则上禁止堕胎,06月26日 08:49,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,所以，你就可以心安理得的杀死婴儿？,06月26日 08:48,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,基本讲清楚了  触发条款没有讲明白,06月26日 08:44,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,生出来的孩子给你养,06月26日 08:25,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,因为你没看到具体的男人吧,06月26日 08:12,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,听记者的视频就是舒服，语速合适断句完美,06月26日 08:09,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,这个我知道，怀孕十五到二十周做唐氏筛查，孕22到28周做四维，等能查出问题一切都晚了……,06月26日 08:05,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,跟人数没关系,06月26日 08:02,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,这个事对中国有借鉴意义！！,06月26日 07:57,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,参议院是每个州2名议员，人口少不影响在参议院的影响力。参议院权力很大,06月26日 07:32,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,美国福利好，这些孩子生下来都能过得很好,06月26日 07:31,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,宗教啊，美国天天教堂圣经圣诞节，你以为和中国一样过着玩的吗,06月26日 07:30,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,撕吧，撕多了，就裂了！,06月26日 07:15,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,真心不懂其中的逻辑道理，但是我总感觉有争论，有讨论的话，就会离真相更近。真的很讨厌一些人一根筋的认为是对或者是错。,06月26日 06:43,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,从个人角度来说，这涉及到医保问题，不是那么简单的跨州就能解决的,06月26日 06:33,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,欧洲,06月26日 06:32,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,没毛病，怼死她,06月26日 06:30,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,是美国倒退,06月26日 06:26,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,说的好老哥，就需要你这种敢于攻击的人,06月26日 05:34,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,不是洗，但冷静期确实不适用于因家暴离婚的案例,06月26日 03:26,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,这要是放在我国，不得又亡国了,06月26日 03:24,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你去美国感受性福吧，哈哈哈,06月26日 02:58,16.3万讨论,9.2亿阅读,
